Iteration    50 Time 1.798070 Energy -1053.936600
Iteration   100 Time 2.011231 Energy -1055.948700
Iteration   150 Time 2.204319 Energy -1057.280000
Iteration   200 Time 2.405640 Energy -1057.874900
Iteration   250 Time 2.611762 Energy -1058.645600
Iteration   300 Time 2.806484 Energy -1059.225900
Iteration   350 Time 3.014880 Energy -1060.088800
Iteration   400 Time 3.210488 Energy -1060.611100
Iteration   450 Time 3.406746 Energy -1061.236800
Iteration   500 Time 3.606066 Energy -1061.664200
Iteration   550 Time 3.798315 Energy -1062.094200
Iteration   600 Time 3.992110 Energy -1062.380100
Iteration   650 Time 4.182439 Energy -1062.656200
Iteration   700 Time 4.377681 Energy -1062.830800
Iteration   750 Time 4.575445 Energy -1063.017900
Iteration   800 Time 4.771037 Energy -1063.145400
Iteration   850 Time 4.962935 Energy -1063.263500
Iteration   900 Time 5.164039 Energy -1063.348500
Iteration   950 Time 5.360308 Energy -1063.400600
Iteration  1000 Time 5.558358 Energy -1063.462100
Iteration  1050 Time 5.754384 Energy -1063.506300
Iteration  1100 Time 5.950554 Energy -1063.563600
Iteration  1150 Time 6.147139 Energy -1063.614200
Iteration  1200 Time 6.342997 Energy -1063.650500
Iteration  1250 Time 6.549874 Energy -1063.684000
Iteration  1300 Time 6.744069 Energy -1063.719800
Iteration  1350 Time 6.943150 Energy -1063.791100
Iteration  1400 Time 7.137985 Energy -1063.841000
Iteration  1450 Time 7.332618 Energy -1063.867600
Iteration  1500 Time 7.544759 Energy -1063.902300
Iteration  1550 Time 7.743015 Energy -1063.942500
Iteration  1600 Time 7.960782 Energy -1063.971900
Iteration  1650 Time 8.153116 Energy -1063.993900
Iteration  1700 Time 8.346592 Energy -1064.020400
Iteration  1750 Time 8.541546 Energy -1064.050300
Iteration  1800 Time 8.732072 Energy -1064.072700
Iteration  1850 Time 8.917158 Energy -1064.113800
Iteration  1900 Time 9.102702 Energy -1064.141500
Iteration  1950 Time 9.287075 Energy -1064.169500
Iteration  2000 Time 9.471279 Energy -1064.196100
