358.96 -1.25 -10 13.75 +2.43427e+09
359.82 5 2.5 11.25 +7.1919e+08
358.96 2.5 -1.25 16.25 +9.9207e+07
359.32 2.5 0 10 +1e+10
359.09 10 -10 12.5 +6480.78
355.86 1.25 2.5 15 +2.70067e+08
359.32 8.75 -3.75 12.5 +1e+10
359.32 -3.75 -1.25 11.25 +1e+10
359.32 -5 -1.25 10 +1e+10
355.86 -1.25 -10 15 +5.76378e+06
358.96 7.5 2.5 12.5 +3.89849e+09
355.86 -2.5 -2.5 15 +1e+10
358.85 -3.75 5 16.25 +3.26049e+09
358.96 8.75 1.25 13.75 +1e+10
359.82 -2.5 -7.5 7.5 +4.78092e+09
358.96 -5 3.75 16.25 +1e+10
344.85 6.25 -6.25 5 +1e+10
352.57 -3.75 5 13.75 +1e+10
358.85 10 1.25 5 +1e+10
359.32 3.75 3.75 15 +8.10032e+07
359.32 5 -6.25 16.25 +3123.09
358.96 -2.5 3.75 12.5 +1e+10
355.86 0 -3.75 12.5 +1e+10
358.85 -2.5 -7.5 16.25 +1.12291e+07
355.86 -1.25 -7.5 13.75 +1e+10
358.96 1.25 -3.75 12.5 +3.44641e+09
352.57 -1.25 -2.5 11.25 +1e+10
358.85 -2.5 -1.25 7.5 +1e+10
358.96 5 -5 11.25 +8.3283e+08
359.82 -5 -7.5 16.25 +1.41512e+07
358.85 1.25 -6.25 10 +1e+10
352.57 -5 -2.5 15 +1e+10
359.32 -2.5 1.25 8.75 +1e+10
358.96 8.75 -2.5 12.5 +1e+10
359.82 -1.25 -8.75 7.5 +1e+10
358.85 7.5 -8.75 10 +5.16355e+09
358.85 6.25 1.25 12.5 +3.1869e+09
359.82 -1.25 -2.5 8.75 +1e+10
358.85 6.25 -1.25 12.5 +1e+10
359.32 3.75 -6.25 12.5 +6.07368e+07
344.85 -2.5 -7.5 8.75 +5.01473e+09
358.85 3.75 2.5 12.5 +1e+10
358.85 10 3.75 7.5 +1e+10
359.32 -5 2.5 12.5 +1e+10
352.57 0 0 15 +1e+10
344.85 5 -7.5 16.25 +53.3235
358.85 8.75 1.25 16.25 +3.15203e+09
355.86 0 -1.25 11.25 +1e+10
359.82 7.5 -1.25 13.75 +1e+10
359.82 0 -8.75 16.25 +1.06653e+09
352.57 -1.25 -5 15 +5.49784e+07
358.85 7.5 -5 16.25 +1.98085e+08
359.09 -3.75 -10 15 +1e+10
355.86 -2.5 -3.75 15 +1e+10
358.85 -1.25 3.75 13.75 +1e+10
355.86 -1.25 -8.75 8.75 +1e+10
359.82 -2.5 -10 15 +753314
352.57 10 0 16.25 +1e+10
358.85 -3.75 5 8.75 +1e+10
359.82 -5 -7.5 12.5 +6.45798e+09
359.82 8.75 3.75 12.5 +1e+10
359.32 -3.75 3.75 15 +1e+10
358.85 -2.5 -7.5 8.75 +1e+10
344.85 -1.25 -6.25 16.25 +1e+10
359.09 1.25 -6.25 15 +1.81261e+08
358.96 5 0 12.5 +1e+10
358.85 10 3.75 16.25 +1e+10
359.82 3.75 -1.25 15 +1e+10
359.09 8.75 2.5 16.25 +1e+10
352.57 2.5 -2.5 15 +1.11449e+09
355.86 10 -7.5 15 +3.27011e+09
359.32 2.5 1.25 11.25 +1e+10
359.32 2.5 -1.25 11.25 +3.88627e+08
352.16 7.5 -5 16.25 +2.17983e+09
359.82 7.5 -10 16.25 +7.0472
355.86 -3.75 -10 10 +7.16156e+08
359.82 1.25 0 16.25 +3.66928e+08
352.57 -2.5 -8.75 16.25 +18692.9
355.86 7.5 5 16.25 +1.82228e+09
359.82 -3.75 -7.5 12.5 +1e+10
355.86 1.25 -5 11.25 +2.6577e+09
358.96 8.75 -2.5 16.25 +3.91358e+08
358.85 1.25 3.75 11.25 +1e+10
352.16 10 -6.25 15 +6.78688e+09
359.32 5 -1.25 12.5 +1e+10
359.32 -5 -6.25 12.5 +1e+10
355.86 0 -10 16.25 +3446.39
358.85 -3.75 1.25 8.75 +1e+10
355.86 -5 -10 12.5 +1.15496e+08
344.85 1.25 -8.75 13.75 +150558
358.96 6.25 -6.25 11.25 +1e+10
359.82 -3.75 -8.75 13.75 +1e+10
359.82 -3.75 -1.25 7.5 +1e+10
359.32 -5 5 7.5 +1e+10
359.32 -2.5 -7.5 15 +430015
359.82 3.75 -8.75 10 +3.43498e+08
344.85 8.75 -10 16.25 +4.70744e+08
359.82 -2.5 0 12.5 +1e+10
358.85 8.75 3.75 13.75 +3.29991e+09
