Iteration    50 Time 0.501183 Energy -315.978400
Iteration   100 Time 0.931243 Energy -334.392700
Iteration   150 Time 1.349937 Energy -341.164100
Iteration   200 Time 1.822247 Energy -345.068700
Iteration   250 Time 2.247824 Energy -347.475200
Iteration   300 Time 2.684117 Energy -350.119200
Iteration   350 Time 3.120581 Energy -350.986300
Iteration   400 Time 3.541815 Energy -352.270100
Iteration   450 Time 4.003193 Energy -352.791400
Iteration   500 Time 4.392475 Energy -353.671000
Iteration   550 Time 4.823807 Energy -354.116700
Iteration   600 Time 5.211484 Energy -354.665000
Iteration   650 Time 5.656603 Energy -355.487100
Iteration   700 Time 6.050599 Energy -356.040900
Iteration   750 Time 6.451655 Energy -356.487100
Iteration   800 Time 6.837507 Energy -356.856800
Iteration   850 Time 7.230295 Energy -357.135000
Iteration   900 Time 7.647414 Energy -357.366100
Iteration   950 Time 8.072910 Energy -357.436200
Iteration  1000 Time 8.475496 Energy -357.497800
Iteration  1050 Time 8.858881 Energy -357.618100
Iteration  1100 Time 9.260715 Energy -357.676200
Iteration  1150 Time 9.675623 Energy -357.726700
Iteration  1200 Time 10.067759 Energy -357.777300
Iteration  1250 Time 10.448315 Energy -357.853800
Iteration  1300 Time 10.842860 Energy -357.904700
Iteration  1350 Time 11.266484 Energy -357.949900
Iteration  1400 Time 11.664930 Energy -357.991000
Iteration  1450 Time 12.050169 Energy -358.031600
Iteration  1500 Time 12.466440 Energy -358.067400
Iteration  1550 Time 12.848240 Energy -358.146500
Iteration  1600 Time 13.229334 Energy -358.190400
Iteration  1650 Time 13.604535 Energy -358.225900
Iteration  1700 Time 13.987247 Energy -358.264000
Iteration  1750 Time 14.359816 Energy -358.297900
Iteration  1800 Time 14.736773 Energy -358.359600
Iteration  1850 Time 15.149329 Energy -358.411300
Iteration  1900 Time 15.527119 Energy -358.495700
Iteration  1950 Time 15.919221 Energy -358.528000
Iteration  2000 Time 16.296281 Energy -358.557500
