zRot,x,y,z,cut,energy,HV,HJ,HCDR3,KV,KJ,KCDR3,LV,LJ,LCDR3
240.0,-2.5,-2.5,16.25,1,484.6616,8,1,94,,,,38,4,5
240.0,-2.5,-2.5,16.25,2,485.1665,8,1,94,61,3,80,,,
240.0,-2.5,-2.5,16.25,3,489.1815,8,1,94,61,3,163,,,
240.0,-2.5,-2.5,16.25,4,489.4256,8,1,94,61,3,171,,,
240.0,-2.5,-2.5,16.25,5,489.5465,8,1,94,61,3,164,,,
