zRot,x,y,z,cut,energy,HV,HJ,HCDR3,KV,KJ,KCDR3,LV,LJ,LCDR3
60.0,2.5,-10.0,3.75,1,27441011.4746,111,2,428,7,1,86,,,
60.0,2.5,-10.0,3.75,2,27441011.7669,111,2,428,7,1,81,,,
60.0,2.5,-10.0,3.75,3,27441017.937,111,2,428,7,1,95,,,
60.0,2.5,-10.0,3.75,4,27441019.6147,111,2,428,7,1,80,,,
60.0,2.5,-10.0,3.75,5,27441020.8454,111,2,428,7,1,120,,,
