zRot,x,y,z,cut,energy,HV,HJ,HCDR3,KV,KJ,KCDR3,LV,LJ,LCDR3
240.0,2.5,5.0,16.25,1,-154.0588,102,5,315,,,,31,1,7
240.0,2.5,5.0,16.25,2,-153.2209,102,5,315,,,,31,1,11
240.0,2.5,5.0,16.25,3,-153.2162,102,5,315,,,,32,1,7
240.0,2.5,5.0,16.25,4,-152.3783,102,5,315,,,,32,1,11
240.0,2.5,5.0,16.25,5,-151.9491,102,5,315,,,,31,1,5
