KCDR3_179 -0.6023
KCDR3_178 0.5346
KCDR3_106 -0.3159
KCDR3_107 1.2888
KCDR3_104 -0.0367
KCDR3_105 0.1717
KCDR3_102 0.5518
KCDR3_103 0.4347
KCDR3_100 0.3817
KCDR3_101 -0.365
KCDR3_175 0.385
KCDR3_108 1.0132
KCDR3_109 0.4781
KCDR3_174 0.3107
HCDR3_408 10000000000.0
HCDR3_409 10000000000.0
HCDR3_158 6476250.0
HCDR3_159 10000000000.0
HCDR3_156 3951010.0
HCDR3_157 1108.11
HCDR3_154 10000000000.0
HCDR3_155 10000000000.0
HCDR3_152 437583.0
HCDR3_153 10000000000.0
HCDR3_150 10000000000.0
HCDR3_151 10000000000.0
HV_31 10000000000.0
HV_30 10000000000.0
HV_33 10000000000.0
HV_32 10000000000.0
KCDR3_199 -0.0018
KCDR3_198 0.6738
HV_37 921212000.0
HV_36 911034000.0
KCDR3_195 0.4193
KCDR3_194 -0.6624
KCDR3_197 1.6554
KCDR3_196 -1.2315
KCDR3_191 0.1574
KCDR3_190 0.697
KCDR3_193 -2.0452
KCDR3_192 1.8091
HCDR3_336 175663000.0
HCDR3_279 10000000000.0
HCDR3_278 1071100000.0
HCDR3_273 850299000.0
HCDR3_272 3543390000.0
HCDR3_271 10000000000.0
HCDR3_270 53008300.0
HCDR3_277 49491400.0
HCDR3_276 3121210000.0
HCDR3_275 10000000000.0
HCDR3_274 10000000000.0
KV_49 10000000000.0
HCDR3_58 177.853
HCDR3_30 403.36
HCDR3_54 175275000.0
HCDR3_55 4422600.0
HCDR3_56 -6.1874
HCDR3_31 25698.7
HCDR3_50 52.2319
HCDR3_51 10000000000.0
HCDR3_52 752256000.0
HCDR3_53 19.999
HV_108 3975560000.0
HV_109 1450650000.0
HV_100 10000000000.0
HV_101 10000000000.0
HV_102 389115000.0
HV_103 2111520000.0
HV_104 560706000.0
HV_105 645454000.0
HV_106 6103470000.0
HV_112 446466000.0
KV_21 81.3428
KV_20 65.2799
KV_23 37.2615
KV_22 79.9981
KV_25 64.303
HCDR3_49 230368000.0
KV_27 20.9333
KV_26 64.303
KV_29 69.4684
KV_28 82.0841
HCDR3_48 169195.0
KCDR3_51 0.8708
KCDR3_50 -0.0802
KCDR3_53 1.2091
KCDR3_52 0.8992
KCDR3_55 -0.1239
KCDR3_54 -1.6252
KCDR3_57 0.0717
KCDR3_56 1.4155
KCDR3_59 -0.3135
KCDR3_58 1.6669
HCDR3_39 28.7941
HCDR3_45 1416600000.0
LCDR3_11 0.045
HV_76 10000000000.0
HCDR3_43 86783600.0
HCDR3_42 549851.0
HV_119 86932800.0
HV_118 205398000.0
KV_24 87.5133
HCDR3_404 10000000000.0
HCDR3_405 5527940.0
HCDR3_406 26203700.0
HCDR3_407 10000000000.0
HV_68 633876.0
HV_69 666327.0
HV_66 655708.0
HV_67 1163680.0
HV_64 12032000.0
HV_65 1453090000.0
HV_62 996533.0
HV_63 11945800.0
HV_60 3281650.0
HV_61 2753900000.0
HCDR3_402 10000000000.0
HCDR3_403 10000000000.0
HCDR3_94 84650000.0
HCDR3_358 10000000000.0
HCDR3_359 10000000000.0
HCDR3_350 450652000.0
HCDR3_351 10000000000.0
HCDR3_352 303083000.0
HCDR3_353 10000000000.0
HCDR3_354 10000000000.0
HCDR3_355 10000000000.0
HCDR3_356 10000000000.0
HCDR3_357 10000000000.0
KV_48 8358660000.0
KV_43 10000000000.0
HV_35 10000000000.0
HV_34 10000000000.0
HJ_5 -2.2436
HJ_4 -2.2411
HJ_3 -2.1263
HJ_2 -2.226
HJ_1 -2.3034
KCDR3_82 -0.4495
HV_39 340091000.0
KCDR3_80 3.2925
KCDR3_81 3.845
KCDR3_86 1.8327
KCDR3_87 -0.5614
KCDR3_84 -0.2351
KCDR3_85 4.6459
KCDR3_177 0.5639
KCDR3_176 0.4506
KCDR3_88 1.7604
KCDR3_89 -0.9248
KCDR3_173 0.3467
KCDR3_172 0.1404
KCDR3_171 0.1247
KCDR3_170 -0.9784
HCDR3_397 10000000000.0
HCDR3_390 10000000000.0
HCDR3_46 359.936
HCDR3_391 566223000.0
HCDR3_127 2177230000.0
HCDR3_126 10000000000.0
HCDR3_125 10000000000.0
HCDR3_124 139.762
HCDR3_123 10000000000.0
HCDR3_122 4208750000.0
HCDR3_121 16710600.0
HCDR3_120 3269290.0
HCDR3_393 10000000000.0
HCDR3_129 69539700.0
HCDR3_128 7.8108
HCDR3_89 628.412
HV_140 1744270.0
HV_141 4995440.0
KV_41 10000000000.0
KV_40 10000000000.0
KV_13 31.8808
HCDR3_219 10284500.0
HV_9 6121930000.0
HV_8 48701400.0
KCDR3_19 5.3089
KCDR3_18 1.4084
HCDR3_44 42.872
HCDR3_218 18872.0
HV_3 1308920000.0
HV_2 10000000000.0
HV_1 10000000000.0
KCDR3_16 -0.3467
KCDR3_11 -0.8809
KCDR3_10 -0.0211
KCDR3_13 0.7785
HV_4 10000000000.0
HCDR3_220 179308.0
HCDR3_221 10000000000.0
HCDR3_222 1194240.0
HCDR3_223 5850220000.0
HCDR3_224 360928000.0
HCDR3_225 10000000000.0
HCDR3_226 10000000000.0
HCDR3_227 10000000000.0
HCDR3_228 49217800.0
HCDR3_229 10000000000.0
HCDR3_57 753708000.0
KV_46 36731300.0
LCDR3_32 0.5532
LCDR3_33 0.7122
LCDR3_30 0.5157
LCDR3_31 0.4392
LCDR3_36 0.3488
HCDR3_338 1656820000.0
HCDR3_399 10000000000.0
LCDR3_35 0.7418
HCDR3_215 1086840.0
LCDR3_38 -0.3409
HCDR3_339 23595000.0
HCDR3_214 10000000000.0
