KCDR3_179 1.3897
KCDR3_178 7.5648
KCDR3_106 -1.7647
KCDR3_107 6.4726
KCDR3_104 -8.0522
KCDR3_105 -8.0236
KCDR3_102 -11.9249
KCDR3_103 0.4464
KCDR3_100 -7.9155
KCDR3_101 -18.0532
KCDR3_175 -9.4197
KCDR3_108 7.8535
KCDR3_109 9.7094
KCDR3_174 -9.6922
HCDR3_408 6046690000.0
HCDR3_409 10000000000.0
HCDR3_158 86880400.0
HCDR3_159 10000000000.0
HCDR3_156 10000000000.0
HCDR3_157 5572430000.0
HCDR3_154 10000000000.0
HCDR3_155 10000000000.0
HCDR3_152 2359680000.0
HCDR3_153 10000000000.0
HCDR3_150 10000000000.0
HCDR3_151 10000000000.0
HV_31 9910160.0
HV_30 8979170.0
HV_33 6452640000.0
HV_32 10337300.0
KCDR3_199 329.802
KCDR3_198 10.759
HV_37 10000000000.0
HV_36 10000000000.0
KCDR3_195 -10.0953
KCDR3_194 -4.6894
KCDR3_197 13.1256
KCDR3_196 -7.2752
KCDR3_191 10000000000.0
KCDR3_190 22.9427
KCDR3_193 1.9497
KCDR3_192 -1.5236
HCDR3_336 10000000000.0
HCDR3_279 10000000000.0
HCDR3_278 232092000.0
HCDR3_273 10000000000.0
HCDR3_272 5490800000.0
HCDR3_271 10000000000.0
HCDR3_270 7709250000.0
HCDR3_277 10000000000.0
HCDR3_276 10000000000.0
HCDR3_275 10000000000.0
HCDR3_274 22100500.0
KV_49 711729000.0
HCDR3_58 5738430000.0
HCDR3_30 43023.7
HCDR3_54 249222000.0
HCDR3_55 10000000000.0
HCDR3_56 10000000000.0
HCDR3_31 358913000.0
HCDR3_50 8281310.0
HCDR3_51 10000000000.0
HCDR3_52 6839450.0
HCDR3_53 11742100.0
HV_108 3459.9
HV_109 2696.32
HV_100 10000000000.0
HV_101 10000000000.0
HV_102 335095000.0
HV_103 1877.99
HV_104 1843.39
HV_105 1720.43
HV_106 3244.51
HV_112 2553380000.0
KV_21 33.5631
KV_20 38.6448
KV_23 29.9573
KV_22 37.8447
KV_25 31.5976
HCDR3_49 10000000000.0
KV_27 31.0758
KV_26 31.5976
KV_29 28.2314
KV_28 37.8173
HCDR3_48 10000000000.0
KCDR3_51 -7.6981
KCDR3_50 -5.7174
KCDR3_53 -13.2527
KCDR3_52 -7.1254
KCDR3_55 3.3256
KCDR3_54 2.3159
KCDR3_57 -2.7556
KCDR3_56 9.1442
KCDR3_59 4.2754
KCDR3_58 6.6094
HCDR3_39 536347000.0
HCDR3_45 10000000000.0
LCDR3_11 6.5962
HV_76 63086200.0
HCDR3_43 70330100.0
HCDR3_42 677253000.0
HV_119 7225660.0
HV_118 898686.0
KV_24 33.0373
HCDR3_404 10000000000.0
HCDR3_405 10000000000.0
HCDR3_406 10000000000.0
HCDR3_407 159541000.0
HV_68 71168800.0
HV_69 73919400.0
HV_66 72736000.0
HV_67 368121000.0
HV_64 10000000000.0
HV_65 3462130000.0
HV_62 10000000000.0
HV_63 9841890000.0
HV_60 113993000.0
HV_61 10000000000.0
HCDR3_402 1868050000.0
HCDR3_403 10000000000.0
HCDR3_94 4339380.0
HCDR3_358 10000000000.0
HCDR3_359 10000000000.0
HCDR3_350 10000000000.0
HCDR3_351 10000000000.0
HCDR3_352 10000000000.0
HCDR3_353 10000000000.0
HCDR3_354 10000000000.0
HCDR3_355 10000000000.0
HCDR3_356 10000000000.0
HCDR3_357 10000000000.0
KV_48 8345770000.0
KV_43 70700700.0
HV_35 3905560000.0
HV_34 2982990000.0
HJ_5 -31.9735
HJ_4 -31.5974
HJ_3 -31.7013
HJ_2 -31.6155
HJ_1 -31.7312
KCDR3_82 -4.7995
HV_39 620633000.0
KCDR3_80 227.996
KCDR3_81 27.0675
KCDR3_86 28.6368
KCDR3_87 6.4744
