zRot,x,y,z,cut,energy,HV,HJ,HCDR3,KV,KJ,KCDR3,LV,LJ,LCDR3
60.0,-5.0,2.5,15.0,1,18055819.0926,43,1,94,61,3,123,,,
60.0,-5.0,2.5,15.0,2,18055820.8266,43,1,94,61,3,111,,,
60.0,-5.0,2.5,15.0,3,18055820.9585,43,1,94,61,3,119,,,
60.0,-5.0,2.5,15.0,4,18055823.4949,43,1,94,61,3,80,,,
60.0,-5.0,2.5,15.0,5,18055824.394,43,1,94,61,3,66,,,
