0.0 0.0 2.5 5.0 9468211514.8521
0.0 2.5 2.5 5.0 1204242877.0498
0.0 0.0 5.0 5.0 2117129890.2594001
0.0 2.5 0.0 6.25 10000000113.3987
0.0 0.0 2.5 6.25 10000000008.4923
0.0 0.0 5.0 6.25 9999999922.521301
0.0 0.0 0.0 7.5 10000000056.557701
0.0 2.5 0.0 7.5 10000000127.931301
0.0 0.0 2.5 7.5 9999999964.576302
0.0 0.0 5.0 7.5 1494347879.9537
0.0 0.0 -5.0 8.75 10000000047.5919
0.0 5.0 -5.0 8.75 9999999982.3462
0.0 -2.5 -2.5 8.75 10000000057.8441
0.0 0.0 -2.5 8.75 9999999977.868101
0.0 -2.5 0.0 8.75 9999999940.7311
0.0 0.0 0.0 8.75 10000000070.6124
0.0 2.5 0.0 8.75 9999999597.1371
0.0 0.0 2.5 8.75 9999999777.5557
0.0 2.5 2.5 8.75 10000000078.415
0.0 0.0 5.0 8.75 9999999902.222301
0.0 2.5 5.0 8.75 10000000026.262402
0.0 5.0 -7.5 10.0 633665018.8817
0.0 7.5 -7.5 10.0 9999999907.1343
0.0 -2.5 -5.0 10.0 10000000009.912102
0.0 0.0 -5.0 10.0 9999999834.2036
0.0 2.5 -5.0 10.0 9999999924.749802
0.0 5.0 -5.0 10.0 10000000119.5883
0.0 7.5 -5.0 10.0 6269624385.255
0.0 -2.5 -2.5 10.0 10000000183.5923
0.0 0.0 -2.5 10.0 10000000037.4563
0.0 2.5 -2.5 10.0 9999999928.519701
0.0 5.0 -2.5 10.0 9999999983.9874
0.0 -2.5 0.0 10.0 10000000019.2446
0.0 0.0 0.0 10.0 8190305975.1232
0.0 2.5 0.0 10.0 9999999937.913502
0.0 0.0 2.5 10.0 10000000182.9456
0.0 2.5 2.5 10.0 1153806438.9851
0.0 0.0 5.0 10.0 9999999986.3579
0.0 2.5 5.0 10.0 3167714211.9709997
0.0 2.5 -10.0 11.25 10185535.5781
0.0 5.0 -10.0 11.25 12630046.9964
0.0 10.0 -10.0 11.25 -9.0002
0.0 2.5 -7.5 11.25 4962307935.3438
0.0 5.0 -7.5 11.25 584823752.0308
0.0 7.5 -7.5 11.25 165245.22030000002
0.0 0.0 -5.0 11.25 2474860828.1106
0.0 2.5 -5.0 11.25 5621577252.1349
0.0 5.0 -5.0 11.25 9999999970.3763
0.0 -5.0 -2.5 11.25 9999999903.194
0.0 -2.5 -2.5 11.25 9999999983.714401
0.0 0.0 -2.5 11.25 10000000014.577501
0.0 2.5 -2.5 11.25 10000000106.9382
0.0 5.0 -2.5 11.25 9999999984.0841
0.0 -5.0 0.0 11.25 1011426847.9389
0.0 -2.5 0.0 11.25 384079849.04649997
0.0 0.0 0.0 11.25 10000000239.9388
0.0 2.5 0.0 11.25 9999999988.8307
0.0 0.0 2.5 11.25 77797468.824
0.0 2.5 2.5 11.25 493569625.902
0.0 0.0 5.0 11.25 10000000087.994202
0.0 2.5 5.0 11.25 10816676.2487
0.0 -2.5 -10.0 12.5 2204.8268
0.0 2.5 -10.0 12.5 221951.87529999999
0.0 5.0 -10.0 12.5 1299.2256
0.0 7.5 -10.0 12.5 -1.9380000000000006
0.0 10.0 -10.0 12.5 -0.21070000000000055
0.0 -5.0 -7.5 12.5 94901.17559999999
0.0 0.0 -7.5 12.5 10000000046.398
0.0 2.5 -7.5 12.5 4939146532.8717
0.0 5.0 -7.5 12.5 1374054740.8371
0.0 7.5 -7.5 12.5 42793.674
0.0 10.0 -7.5 12.5 100.0055
0.0 -2.5 -5.0 12.5 10000000146.898901
0.0 0.0 -5.0 12.5 9999999742.8337
0.0 2.5 -5.0 12.5 10000000116.006102
0.0 5.0 -5.0 12.5 9999999922.300201
0.0 -2.5 -2.5 12.5 10000000145.5928
0.0 0.0 -2.5 12.5 3862864296.324
0.0 2.5 -2.5 12.5 10000000066.847101
0.0 5.0 -2.5 12.5 9999999909.5638
0.0 -5.0 0.0 12.5 912234162.9238
0.0 -2.5 0.0 12.5 3553826752.2226996
0.0 0.0 0.0 12.5 1724320104.6867
0.0 2.5 0.0 12.5 9999999950.5545
0.0 5.0 0.0 12.5 6702937207.6195
0.0 -2.5 2.5 12.5 10000000395.899302
0.0 0.0 2.5 12.5 10000000039.6427
0.0 2.5 2.5 12.5 2576373879.8008
0.0 7.5 2.5 12.5 7079.4796
0.0 0.0 5.0 12.5 31938466.1529
0.0 2.5 5.0 12.5 2986330.0104
0.0 5.0 5.0 12.5 5978.1102
0.0 -2.5 -10.0 13.75 2348665.6687
0.0 0.0 -10.0 13.75 790397.4593000001
0.0 2.5 -10.0 13.75 48324979.9524
0.0 5.0 -10.0 13.75 186.91539999999998
0.0 7.5 -10.0 13.75 3.8693999999999997
0.0 10.0 -10.0 13.75 2.8913
0.0 -5.0 -7.5 13.75 14135200.1325
0.0 -2.5 -7.5 13.75 9999999920.1431
0.0 0.0 -7.5 13.75 9999999951.082901
0.0 2.5 -7.5 13.75 10000000035.4773
0.0 5.0 -7.5 13.75 10000000008.5286
0.0 7.5 -7.5 13.75 2079.1168
0.0 10.0 -7.5 13.75 10.467
0.0 -2.5 -5.0 13.75 9999999987.1063
0.0 0.0 -5.0 13.75 3111708627.6004004
0.0 2.5 -5.0 13.75 10000000008.959501
0.0 5.0 -5.0 13.75 10000000043.345402
0.0 7.5 -5.0 13.75 938290.1949
0.0 -5.0 -2.5 13.75 1627006257.1109998
0.0 -2.5 -2.5 13.75 1828438110.865
0.0 0.0 -2.5 13.75 10000000092.793901
0.0 2.5 -2.5 13.75 9999999955.073
0.0 5.0 -2.5 13.75 224487736.06649998
0.0 7.5 -2.5 13.75 625824297.1849
0.0 -5.0 0.0 13.75 1006557035.5694001
0.0 -2.5 0.0 13.75 381926317.2718
0.0 0.0 0.0 13.75 10000000037.558102
0.0 2.5 0.0 13.75 9655713459.3526
0.0 5.0 0.0 13.75 9999999873.6187
