KCDR3_179 -1.5749
KCDR3_178 -0.9072
KCDR3_106 -0.3314
KCDR3_107 0.709
KCDR3_104 -0.6589
KCDR3_105 1.072
KCDR3_102 -0.1123
KCDR3_103 1.1959
KCDR3_100 -0.8044
KCDR3_101 6.3874
KCDR3_175 0.7192
KCDR3_108 -0.0748
KCDR3_109 0.4665
KCDR3_174 2.3666
HCDR3_408 987341000.0
HCDR3_409 10000000000.0
HCDR3_158 10000000000.0
HCDR3_159 10000000000.0
HCDR3_156 10000000000.0
HCDR3_157 657616000.0
HCDR3_154 10000000000.0
HCDR3_155 10000000000.0
HCDR3_152 160313000.0
HCDR3_153 10000000000.0
HCDR3_150 10000000000.0
HCDR3_151 2930640000.0
HV_31 3023650000.0
HV_30 3279770000.0
HV_33 10000000000.0
HV_32 3242020000.0
KCDR3_199 24.0596
KCDR3_198 2267.35
HV_37 10000000000.0
HV_36 10000000000.0
KCDR3_195 0.7223
KCDR3_194 18623400.0
KCDR3_197 -1.1432
KCDR3_196 -0.1769
KCDR3_191 -2.7551
KCDR3_190 451.418
KCDR3_193 -0.9388
KCDR3_192 2.6047
HCDR3_336 10000000000.0
HCDR3_279 10000000000.0
HCDR3_278 6075930000.0
HCDR3_273 68109700.0
HCDR3_272 8687510000.0
HCDR3_271 309220000.0
HCDR3_270 389898000.0
HCDR3_277 10000000000.0
HCDR3_276 10000000000.0
HCDR3_275 10000000000.0
HCDR3_274 1401680000.0
KV_49 10000000000.0
HCDR3_58 33.8017
HCDR3_30 13164.9
HCDR3_54 985121000.0
HCDR3_55 1842.32
HCDR3_56 6648740.0
HCDR3_31 9202670000.0
HCDR3_50 37.5184
HCDR3_51 10000000000.0
HCDR3_52 10000000000.0
HCDR3_53 17.9407
HV_108 10000000000.0
HV_109 10000000000.0
HV_100 10000000000.0
HV_101 10000000000.0
HV_102 10000000000.0
HV_103 10000000000.0
HV_104 10000000000.0
HV_105 10000000000.0
HV_106 10000000000.0
HV_112 10000000000.0
KV_21 7363290.0
KV_20 6631250.0
KV_23 8256460.0
KV_22 6400490.0
KV_25 5403650.0
HCDR3_49 10000000000.0
KV_27 208761.0
KV_26 5403650.0
KV_29 12324100.0
KV_28 6870950.0
HCDR3_48 10000000000.0
KCDR3_51 0.0542
KCDR3_50 0.9441
KCDR3_53 -0.1679
KCDR3_52 0.221
KCDR3_55 0.8933
KCDR3_54 0.6427
KCDR3_57 2.8637
KCDR3_56 -1.1033
KCDR3_59 -0.6004
KCDR3_58 0.9994
HCDR3_39 168.232
HCDR3_45 10000000000.0
LCDR3_11 3.3895
HV_76 10000000000.0
HCDR3_43 3730220000.0
HCDR3_42 10000000000.0
HV_119 8509620000.0
HV_118 10000000000.0
KV_24 6618870.0
HCDR3_404 10000000000.0
HCDR3_405 10000000000.0
HCDR3_406 10000000000.0
HCDR3_407 10000000000.0
HV_68 10000000000.0
HV_69 10000000000.0
HV_66 10000000000.0
HV_67 10000000000.0
HV_64 10000000000.0
HV_65 10000000000.0
HV_62 10000000000.0
HV_63 10000000000.0
HV_60 10000000000.0
HV_61 4870030000.0
HCDR3_402 10000000000.0
HCDR3_403 10000000000.0
HCDR3_94 47604.0
HCDR3_358 10000000000.0
HCDR3_359 853742000.0
HCDR3_350 2470130000.0
HCDR3_351 10000000000.0
HCDR3_352 5654160000.0
HCDR3_353 754552000.0
HCDR3_354 10000000000.0
HCDR3_355 10000000000.0
HCDR3_356 10000000000.0
HCDR3_357 10000000000.0
KV_48 10000000000.0
KV_43 10000000000.0
HV_35 2557100000.0
HV_34 2472590000.0
HJ_5 0.6177
HJ_4 0.2802
HJ_3 0.5291
HJ_2 0.5323
HJ_1 0.3235
KCDR3_82 -0.4049
HV_39 10000000000.0
KCDR3_80 -0.0923
KCDR3_81 -1.33
KCDR3_86 0.1295
KCDR3_87 2.7567
KCDR3_84 -1.8344
KCDR3_85 -2.5284
KCDR3_177 0.4201
KCDR3_176 0.1162
KCDR3_88 -0.3025
KCDR3_89 -0.2417
KCDR3_173 0.8203
KCDR3_172 0.6327
KCDR3_171 -0.7961
KCDR3_170 -1.2916
HCDR3_397 10000000000.0
HCDR3_390 10000000000.0
HCDR3_46 16710000.0
HCDR3_391 10000000000.0
HCDR3_127 3489040000.0
HCDR3_126 879907000.0
HCDR3_125 447699000.0
HCDR3_124 114999.0
HCDR3_123 108641000.0
HCDR3_122 10000000000.0
