zRot,x,y,z,cut,energy,HV,HJ,HCDR3,KV,KJ,KCDR3,LV,LJ,LCDR3
0.0,-5.0,-2.5,11.25,1,1111773406.28,19,4,21,6,4,98,,,
0.0,-5.0,-2.5,11.25,2,1111773416.84,19,4,3,6,4,98,,,
0.0,-5.0,-2.5,11.25,3,1111773824.61,19,4,42,6,4,98,,,
0.0,-5.0,-2.5,11.25,4,1111774589.25,19,4,1,6,4,98,,,
0.0,-5.0,-2.5,11.25,5,1111779888.06,19,4,42,6,4,124,,,
0.0,-2.5,-2.5,11.25,1,969678750.868,50,3,1,35,4,183,,,
0.0,-2.5,-2.5,11.25,2,969678987.255,50,3,1,35,4,89,,,
0.0,-2.5,-2.5,11.25,3,969679042.64,50,3,1,35,4,91,,,
0.0,-2.5,-2.5,11.25,4,969679121.592,50,3,1,35,4,35,,,
0.0,-2.5,-2.5,11.25,5,969679246.33,50,3,1,35,4,95,,,
0.0,-2.5,0.0,11.25,1,477665956.778,135,4,4,,,,28,5,21
0.0,-2.5,0.0,11.25,2,477665958.783,135,4,2,,,,28,5,21
0.0,-2.5,0.0,11.25,3,477665962.784,135,4,1,,,,28,5,21
0.0,-2.5,0.0,11.25,4,477665963.214,135,4,8,,,,28,5,21
0.0,-2.5,0.0,11.25,5,477666146.93,135,4,5,,,,28,5,21
0.0,0.0,0.0,11.25,1,925172962.099,123,5,21,,,,25,5,25
0.0,0.0,0.0,11.25,2,925172976.446,123,5,21,,,,25,5,21
0.0,0.0,0.0,11.25,3,925172976.919,123,5,21,,,,25,5,29
0.0,0.0,0.0,11.25,4,925172979.073,123,5,21,,,,25,5,22
0.0,0.0,0.0,11.25,5,925172979.947,123,5,21,,,,25,5,34
0.0,-5.0,-2.5,12.5,1,490758264.394,53,3,1,10,2,98,,,
0.0,-5.0,-2.5,12.5,2,490758279.112,53,3,1,10,2,90,,,
0.0,-5.0,-2.5,12.5,3,490758407.582,53,3,1,10,2,36,,,
0.0,-5.0,-2.5,12.5,4,490758468.05,53,3,1,10,2,83,,,
0.0,-5.0,-2.5,12.5,5,490758781.152,53,3,1,10,2,7,,,
0.0,-2.5,-2.5,12.5,1,270700129.42,135,4,1,,,,29,5,21
0.0,-2.5,-2.5,12.5,2,270700132.781,135,4,1,,,,29,5,8
0.0,-2.5,-2.5,12.5,3,270700159.011,135,4,4,,,,29,5,21
0.0,-2.5,-2.5,12.5,4,270700162.372,135,4,4,,,,29,5,8
0.0,-2.5,-2.5,12.5,5,270700415.326,135,4,4,,,,29,5,29
0.0,-5.0,0.0,12.5,1,8814039.1789,43,3,1,,,,29,5,4
0.0,-5.0,0.0,12.5,2,8814039.9112,43,3,1,,,,28,5,4
0.0,-5.0,0.0,12.5,3,8814045.0118,43,5,9,,,,29,5,4
0.0,-5.0,0.0,12.5,4,8814045.7441,43,5,9,,,,28,5,4
0.0,-5.0,0.0,12.5,5,8814077.3782,43,3,49,,,,29,5,4
0.0,-2.5,0.0,12.5,1,624564476.685,8,4,1,65,3,96,,,
0.0,-2.5,0.0,12.5,2,624564491.015,8,4,4,65,3,96,,,
0.0,-2.5,0.0,12.5,3,624564492.298,8,4,3,65,3,96,,,
0.0,-2.5,0.0,12.5,4,624564501.682,8,4,92,65,3,96,,,
0.0,-2.5,0.0,12.5,5,624564763.187,8,4,6,65,3,96,,,
0.0,0.0,0.0,12.5,1,58365762.0146,8,4,1,,,,29,5,21
0.0,0.0,0.0,12.5,2,58365762.3934,8,4,1,,,,29,5,29
0.0,0.0,0.0,12.5,3,58365768.3884,8,4,1,,,,29,5,34
0.0,0.0,0.0,12.5,4,58365836.2109,8,4,6,,,,29,5,21
0.0,0.0,0.0,12.5,5,58365836.5897,8,4,6,,,,29,5,29
0.0,10.0,0.0,12.5,1,7581376.636,17,5,16,2,3,2,,,
0.0,10.0,0.0,12.5,2,7581434.7281,8,1,16,2,3,2,,,
0.0,10.0,0.0,12.5,3,7581493.2767,137,5,16,2,3,2,,,
0.0,10.0,0.0,12.5,4,7581515.1847,44,5,16,2,3,2,,,
0.0,10.0,0.0,12.5,5,7581517.2571,135,5,16,2,3,2,,,
0.0,-2.5,2.5,12.5,1,8382988.3571,106,1,62,,,,37,5,5
0.0,-2.5,2.5,12.5,2,8382995.1613,106,1,94,,,,37,5,5
0.0,-2.5,2.5,12.5,3,8382998.4868,106,4,41,,,,37,5,5
0.0,-2.5,2.5,12.5,4,8383007.8349,106,4,42,,,,37,5,5
0.0,-2.5,2.5,12.5,5,8383009.2548,106,4,31,,,,37,5,5
0.0,0.0,2.5,12.5,1,356152687.08,126,2,62,14,3,129,,,
0.0,0.0,2.5,12.5,2,356152718.215,126,2,21,14,3,129,,,
0.0,0.0,2.5,12.5,3,356152720.842,126,2,42,14,3,129,,,
0.0,0.0,2.5,12.5,4,356152727.221,126,2,1,14,3,129,,,
0.0,0.0,2.5,12.5,5,356152727.793,126,2,6,14,3,129,,,
0.0,-2.5,5.0,12.5,1,177281083.558,128,2,11,,,,15,6,15
0.0,-2.5,5.0,12.5,2,177281083.592,128,2,187,,,,15,6,15
0.0,-2.5,5.0,12.5,3,177281083.932,128,2,61,,,,15,6,15
0.0,-2.5,5.0,12.5,4,177281085.127,128,2,13,,,,15,6,15
0.0,-2.5,5.0,12.5,5,177281085.332,128,2,42,,,,15,6,15
0.0,0.0,-10.0,13.75,1,12908.4425,8,4,21,58,4,86,,,
0.0,0.0,-10.0,13.75,2,12910.7193,8,4,21,58,4,153,,,
0.0,0.0,-10.0,13.75,3,12910.9861,8,4,21,58,4,137,,,
0.0,0.0,-10.0,13.75,4,12912.0063,8,4,21,58,4,25,,,
0.0,0.0,-10.0,13.75,5,12912.1276,8,4,21,58,4,163,,,
0.0,-5.0,-7.5,13.75,1,479713.6253,8,4,4,,,,31,5,12
0.0,-5.0,-7.5,13.75,2,479713.7069,8,4,4,,,,32,5,12
0.0,-5.0,-7.5,13.75,3,479723.4746,8,4,4,,,,31,5,5
0.0,-5.0,-7.5,13.75,4,479724.7697,8,4,4,,,,31,5,35
0.0,-5.0,-7.5,13.75,5,479730.249,8,4,4,,,,31,5,29
0.0,-5.0,-5.0,13.75,1,1373116.6351,85,4,1,65,3,199,,,
0.0,-5.0,-5.0,13.75,2,1373137.7245,85,4,4,65,3,199,,,
0.0,-5.0,-5.0,13.75,3,1373146.5427,85,4,92,65,3,199,,,
0.0,-5.0,-5.0,13.75,4,1373150.7812,85,4,2,65,3,199,,,
0.0,-5.0,-5.0,13.75,5,1373153.3617,85,4,3,65,3,199,,,
0.0,-2.5,-5.0,13.75,1,37159.4008,8,4,21,7,4,86,,,
0.0,-2.5,-5.0,13.75,2,37186.3041,8,4,21,7,4,52,,,
0.0,-2.5,-5.0,13.75,3,37186.3077,8,4,21,7,4,51,,,
0.0,-2.5,-5.0,13.75,4,37187.8243,8,4,21,7,4,17,,,
0.0,-2.5,-5.0,13.75,5,37188.5296,8,4,21,7,4,128,,,
0.0,-5.0,-2.5,13.75,1,142053.0713,46,4,1,,,,29,5,9
0.0,-5.0,-2.5,13.75,2,142063.1722,46,4,1,,,,29,5,21
0.0,-5.0,-2.5,13.75,3,142068.4014,46,4,1,,,,28,5,9
0.0,-5.0,-2.5,13.75,4,142078.5023,46,4,1,,,,28,5,21
0.0,-5.0,-2.5,13.75,5,142066.2237,46,4,1,,,,29,5,4
0.0,-2.5,-2.5,13.75,1,24006085.7381,86,4,1,53,3,199,,,
0.0,-2.5,-2.5,13.75,2,24006107.2843,86,4,4,53,3,199,,,
0.0,-2.5,-2.5,13.75,3,24006110.3635,86,4,3,53,3,199,,,
0.0,-2.5,-2.5,13.75,4,24006113.503,86,4,92,53,3,199,,,
0.0,-2.5,-2.5,13.75,5,24006115.7282,86,4,2,53,3,199,,,
0.0,-5.0,0.0,13.75,1,7473688.8805,72,4,24,,,,30,5,20
0.0,-5.0,0.0,13.75,2,7473713.9174,72,4,31,,,,28,5,20
0.0,-5.0,0.0,13.75,3,7473717.1943,72,4,31,,,,29,5,20
0.0,-5.0,0.0,13.75,4,7473718.3761,72,4,32,,,,28,5,20
0.0,-5.0,0.0,13.75,5,7473721.1537,72,4,8,,,,28,5,20
0.0,-2.5,0.0,13.75,1,128905.1671,8,4,1,,,,29,5,21
0.0,-2.5,0.0,13.75,2,128909.5699,8,4,1,,,,28,5,21
0.0,-2.5,0.0,13.75,3,128913.4566,8,5,9,,,,29,5,21
0.0,-2.5,0.0,13.75,4,128917.8594,8,5,9,,,,28,5,21
0.0,-2.5,0.0,13.75,5,128915.329,8,4,4,,,,29,5,21
0.0,0.0,0.0,13.75,1,4288716.1522,8,5,21,6,4,24,,,
0.0,0.0,0.0,13.75,2,4288716.2203,8,5,21,6,4,173,,,
0.0,0.0,0.0,13.75,3,4288716.6627,8,5,21,6,4,175,,,
0.0,0.0,0.0,13.75,4,4288719.2948,8,5,21,6,4,29,,,
0.0,0.0,0.0,13.75,5,4288735.9351,8,5,1,6,4,24,,,
0.0,7.5,0.0,13.75,1,726652.1165,17,5,62,,,,29,5,9
0.0,7.5,0.0,13.75,2,726653.8997,17,5,62,,,,29,5,21
0.0,7.5,0.0,13.75,3,726653.9811,17,5,62,,,,29,5,29
0.0,7.5,0.0,13.75,4,726654.4825,17,5,62,,,,29,5,11
0.0,7.5,0.0,13.75,5,726678.0488,17,5,6,,,,29,5,9
0.0,10.0,0.0,13.75,1,1025.6003,43,1,69,18,3,117,,,
0.0,10.0,0.0,13.75,2,1028.6662,46,1,69,18,3,117,,,
0.0,10.0,0.0,13.75,3,1030.0201,44,1,69,18,3,117,,,
0.0,10.0,0.0,13.75,4,1030.3465,43,1,69,18,3,74,,,
0.0,10.0,0.0,13.75,5,1031.964,43,5,69,18,4,80,,,
0.0,-2.5,2.5,13.75,1,2008959.1253,43,1,40,,,,31,5,9
0.0,-2.5,2.5,13.75,2,2008971.7735,43,1,13,,,,31,5,9
0.0,-2.5,2.5,13.75,3,2009006.8034,43,1,40,,,,32,5,9
0.0,-2.5,2.5,13.75,4,2008994.9621,43,1,13,,,,31,5,4
0.0,-2.5,2.5,13.75,5,2009009.0694,43,1,49,,,,31,5,4
0.0,0.0,2.5,13.75,1,261821575.84,46,1,71,13,3,80,,,
0.0,0.0,2.5,13.75,2,261821599.55,46,1,71,13,3,79,,,
0.0,0.0,2.5,13.75,3,261821623.195,46,1,71,13,3,124,,,
0.0,0.0,2.5,13.75,4,261821626.477,46,1,71,13,3,128,,,
0.0,0.0,2.5,13.75,5,261821640.098,46,1,71,13,3,153,,,
0.0,2.5,2.5,13.75,1,10391622.7915,109,5,24,,,,30,5,11
0.0,2.5,2.5,13.75,2,10391652.9574,109,5,62,,,,30,5,11
0.0,2.5,2.5,13.75,3,10391669.6887,109,5,24,,,,30,5,36
0.0,2.5,2.5,13.75,4,10391679.7644,109,5,41,,,,30,5,11
0.0,2.5,2.5,13.75,5,10391690.6356,109,5,1,,,,30,5,11
0.0,5.0,2.5,13.75,1,511948.2949,114,2,94,,,,15,6,35
0.0,5.0,2.5,13.75,2,511949.9199,114,2,94,,,,15,6,20
0.0,5.0,2.5,13.75,3,511952.8873,114,2,94,,,,15,6,39
0.0,5.0,2.5,13.75,4,511953.1763,114,2,94,,,,15,6,9
0.0,5.0,2.5,13.75,5,511953.2951,114,2,94,,,,15,6,21
0.0,7.5,2.5,13.75,1,11788.9633,111,2,94,,,,15,6,39
0.0,7.5,2.5,13.75,2,11791.5938,111,2,94,,,,15,6,35
