zRot,x,y,z,cut,energy,HV,HJ,HCDR3,KV,KJ,KCDR3,LV,LJ,LCDR3
60.0,-2.5,5.0,3.75,1,353940572.007,71,1,3,2,2,3,,,
60.0,-2.5,5.0,3.75,2,353941059.412,71,1,187,2,2,3,,,
60.0,-2.5,5.0,3.75,3,353941788.937,71,1,49,2,2,3,,,
60.0,-2.5,5.0,3.75,4,353949001.574,70,1,187,2,2,3,,,
60.0,-2.5,5.0,3.75,5,353943299.191,71,1,3,6,4,3,,,
