Iteration    50 Time 439.980716 Energy -11160.137400
Iteration   100 Time 851.024792 Energy -11612.879700
Iteration   150 Time 1282.330721 Energy -11837.930600
Iteration   200 Time 1716.958489 Energy -11948.117300
Iteration   250 Time 2222.129604 Energy -12035.046400
Iteration   300 Time 2778.229240 Energy -12103.673200
Iteration   350 Time 3290.836100 Energy -12127.791900
Iteration   400 Time 3839.281215 Energy -12156.604100
Iteration   450 Time 4376.639393 Energy -12178.429000
Iteration   500 Time 4882.885124 Energy -12213.548800
Iteration   550 Time 5381.379586 Energy -12233.104200
Iteration   600 Time 5940.155103 Energy -12252.828800
Iteration   650 Time 6528.100492 Energy -12263.988600
Iteration   700 Time 7059.418750 Energy -12275.500100
Iteration   750 Time 7600.708381 Energy -12286.154500
Iteration   800 Time 8141.213730 Energy -12293.450400
Iteration   850 Time 8640.305832 Energy -12300.425200
Iteration   900 Time 9138.986096 Energy -12306.436300
Iteration   950 Time 9702.872367 Energy -12312.676600
Iteration  1000 Time 10191.530092 Energy -12316.742400
Iteration  1050 Time 10741.559139 Energy -12322.493600
Iteration  1100 Time 11304.786798 Energy -12325.540100
Iteration  1150 Time 11818.016934 Energy -12330.190800
Iteration  1200 Time 12355.440583 Energy -12332.934600
Iteration  1250 Time 12891.203370 Energy -12336.948200
Iteration  1300 Time 13460.306403 Energy -12340.332000
Iteration  1350 Time 13959.607482 Energy -12343.268100
Iteration  1400 Time 14463.148946 Energy -12346.072200
Iteration  1450 Time 15045.816625 Energy -12349.121500
Iteration  1500 Time 15603.489099 Energy -12352.076700
Iteration  1550 Time 16133.875976 Energy -12354.327100
Iteration  1600 Time 16659.076945 Energy -12356.634500
