Iteration    50 Time 5.345590 Energy -967.147900
Iteration   100 Time 10.551030 Energy -1103.888100
Iteration   150 Time 15.665247 Energy -1116.813600
Iteration   200 Time 20.732418 Energy -1121.552400
Iteration   250 Time 25.821339 Energy -1260.219900
Iteration   300 Time 30.878176 Energy -1272.068500
Iteration   350 Time 35.937039 Energy -1441.679100
Iteration   400 Time 41.022518 Energy -1454.364200
Iteration   450 Time 46.086223 Energy -1458.233900
Iteration   500 Time 51.145863 Energy -1546.534700
Iteration   550 Time 56.222748 Energy -1551.443400
Iteration   600 Time 61.288378 Energy -1551.522700
Iteration   650 Time 66.355280 Energy -1551.962200
Iteration   700 Time 71.434458 Energy -1631.024100
Iteration   750 Time 76.519934 Energy -1636.920700
Iteration   800 Time 81.581053 Energy -1663.310000
Iteration   850 Time 86.644449 Energy -1666.987600
Iteration   900 Time 91.733231 Energy -1710.246500
Iteration   950 Time 96.791295 Energy -1717.024000
Iteration  1000 Time 101.893476 Energy -1749.478900
Iteration  1050 Time 106.954180 Energy -1752.907800
Iteration  1100 Time 112.040488 Energy -1776.633400
Iteration  1150 Time 117.122948 Energy -1781.803800
Iteration  1200 Time 122.185952 Energy -1783.049300
Iteration  1250 Time 127.250973 Energy -1805.340500
Iteration  1300 Time 132.319294 Energy -1810.918500
Iteration  1350 Time 137.387417 Energy -1826.966800
Iteration  1400 Time 142.487249 Energy -1830.025100
Iteration  1450 Time 147.548315 Energy -1832.021500
Iteration  1500 Time 152.615917 Energy -1854.538200
Iteration  1550 Time 157.692407 Energy -1858.572900
Iteration  1600 Time 162.757090 Energy -1881.288000
Iteration  1650 Time 167.818352 Energy -1884.907400
Iteration  1700 Time 174.467988 Energy -3087.853600
Iteration  1750 Time 182.573714 Energy 3102.022500
