0.0 -2.5 -7.5 10.0 9999999960.7205
0.0 -2.5 -5.0 10.0 10000000149.9396
0.0 -2.5 -2.5 10.0 9999999799.645102
0.0 0.0 0.0 10.0 9999999861.4423
0.0 -2.5 2.5 10.0 9999999868.686401
0.0 -5.0 5.0 10.0 10000000314.6788
0.0 -2.5 -7.5 11.25 10000000182.055801
0.0 0.0 -7.5 11.25 5711236093.898
0.0 -5.0 -5.0 11.25 10000000094.287802
0.0 -2.5 -5.0 11.25 10000000108.531801
0.0 0.0 -5.0 11.25 9999999587.1179
0.0 -2.5 -2.5 11.25 9999999956.5895
0.0 2.5 -2.5 11.25 9999999845.3854
0.0 5.0 -2.5 11.25 9999999831.6011
0.0 -2.5 0.0 11.25 9999999909.027
0.0 0.0 0.0 11.25 9999999625.3808
0.0 -5.0 2.5 11.25 9999999950.0578
0.0 -2.5 2.5 11.25 9999999707.6713
0.0 0.0 2.5 11.25 10000000024.6144
0.0 -5.0 5.0 11.25 9999999766.1247
0.0 -2.5 5.0 11.25 9999999840.910702
0.0 0.0 -10.0 12.5 10000000047.8931
0.0 2.5 -10.0 12.5 9999999938.5137
0.0 -2.5 -7.5 12.5 9999999892.130402
0.0 0.0 -7.5 12.5 9999999911.6522
0.0 -5.0 -5.0 12.5 10000000040.335901
0.0 -2.5 -5.0 12.5 9999999928.725101
0.0 0.0 -5.0 12.5 9999999870.769901
0.0 2.5 -5.0 12.5 10000000279.7991
0.0 -2.5 -2.5 12.5 9999999705.067202
0.0 0.0 -2.5 12.5 9999999721.3862
0.0 2.5 -2.5 12.5 9999999560.288801
0.0 5.0 -2.5 12.5 9999999816.831701
0.0 -2.5 0.0 12.5 9999999892.8146
0.0 0.0 0.0 12.5 9999999919.7984
0.0 -5.0 2.5 12.5 9999999861.4025
0.0 -2.5 2.5 12.5 10000000036.8733
0.0 0.0 2.5 12.5 9999999962.2712
0.0 -5.0 5.0 12.5 9999999857.4689
0.0 -2.5 5.0 12.5 10000000336.274101
0.0 0.0 5.0 12.5 9999999896.573101
0.0 0.0 -10.0 13.75 9999999930.0496
0.0 2.5 -10.0 13.75 736965119.387
